accident_id,city,state,date,time,hour,day,month,year,day_of_week,is_weekend,peak_hour_indicator,festival_indicator,festival_impact,weather_condition,weather_severity,temperature,visibility,road_type,num_lanes,light_conditions,road_surface,traffic_density,latitude,longitude,urban_or_rural,speed_limit,congestion_level
ACC000129,Indore,Indore,2024-08-04,10:12,10,4,8,2024,6,1,1,0,0.0,Fog,0.6,19.0,7.29,Rural,2,Dark - unlit,Wet,100.0,22.798171,75.957795,Rural,60,High
ACC000130,Hyderabad,Hyderabad,2022-04-14,10:38,10,14,4,2022,3,0,1,1,0.8,Fog,0.6,28.4,3.7,Urban,3,Dusk/Dawn,Dry,88.35,17.355534,78.634855,Urban,40,High
ACC000131,Lucknow,Lucknow,2022-05-27,14:56,14,27,5,2022,4,0,0,0,0.0,Clear,0.1,37.8,7.83,Expressway,3,Dark - unlit,Wet,45.9,26.979913,80.840839,Rural,40,Low
ACC000132,Bangalore,Bangalore,2023-08-27,19:58,19,27,8,2023,6,1,1,0,0.0,Fog,0.6,27.0,3.14,Urban,6,Daylight,Dry,100.0,13.089936,77.581394,Urban,100,High
ACC000133,Chandigarh,Chandigarh,2022-11-16,09:04,9,16,11,2022,2,0,1,0,0.0,Cloudy,0.3,26.8,9.91,Expressway,2,Dusk/Dawn,Muddy,80.04,30.844915,76.787568,Rural,40,High
ACC000134,Nagpur,Nagpur,2023-12-04,05:33,5,4,12,2023,0,0,0,0,0.0,Cloudy,0.3,24.6,7.71,Highway,3,Daylight,Dry,39.22,21.261127,79.14821,Rural,60,Low
ACC000135,Ahmedabad,Ahmedabad,2025-10-13,04:28,4,13,10,2025,0,0,0,0,0.0,Clear,0.1,29.1,6.46,Urban,2,Dark - unlit,Dry,32.93,22.906379,72.674022,Urban,40,Medium
ACC000136,Mumbai,Mumbai,2024-12-12,12:45,12,12,12,2024,3,0,0,0,0.0,Fog,0.6,27.3,5.54,Highway,3,Dusk/Dawn,Dry,66.83,19.118143,73.021394,Rural,80,Medium
ACC000137,Delhi,Delhi,2025-08-06,07:18,7,6,8,2025,2,0,1,0,0.0,Rain,0.7,20.5,3.92,Highway,3,Daylight,Icy,90.42,28.584334,77.106587,Rural,50,High
ACC000138,Kochi,Kochi,2024-03-29,12:09,12,29,3,2024,4,0,0,0,0.0,Haze,0.4,29.3,6.83,Urban,6,Dark - unlit,Icy,5.34,9.952743,76.38946,Urban,100,Low
ACC000139,Mumbai,Mumbai,2023-03-07,21:34,21,7,3,2023,1,0,0,0,0.0,Clear,0.1,34.2,3.15,Urban,3,Dusk/Dawn,Dry,70.45,19.009532,72.76658,Urban,80,Low
ACC000140,Pune,Pune,2023-02-01,12:05,12,1,2,2023,2,0,0,0,0.0,Rain,0.7,27.2,5.61,Urban,4,Dusk/Dawn,Muddy,64.81,18.60067,73.831651,Urban,100,Medium
ACC000141,Mumbai,Mumbai,2022-08-15,17:37,17,15,8,2022,0,0,1,1,0.8,Fog,0.6,37.8,5.87,Expressway,3,Daylight,Muddy,65.5,19.193065,72.813923,Rural,80,High
ACC000142,Ahmedabad,Ahmedabad,2025-04-26,11:36,11,26,4,2025,5,1,0,0,0.0,Fog,0.6,25.8,2.76,Urban,2,Dark - lit,Icy,31.83,23.089957,72.684694,Urban,100,Medium
ACC000143,Pune,Pune,2023-12-21,09:27,9,21,12,2023,3,0,1,0,0.0,Rain,0.7,18.9,5.97,Suburban,4,Daylight,Icy,89.07,18.474829,73.818222,Urban,80,High
ACC000144,Pune,Pune,2025-02-01,21:10,21,1,2,2025,5,1,0,0,0.0,Fog,0.6,21.7,4.18,Suburban,3,Daylight,Dry,75.8,18.571893,73.881363,Urban,80,Medium
ACC000145,Chandigarh,Chandigarh,2025-01-30,09:04,9,30,1,2025,3,0,1,0,0.0,Cloudy,0.3,22.9,5.82,Expressway,3,Dark - lit,Wet,100.0,30.826258,76.913619,Rural,50,High
ACC000146,Bhopal,Bhopal,2022-01-03,07:54,7,3,1,2022,0,0,1,0,0.0,Cloudy,0.3,30.2,8.74,Highway,1,Dark - lit,Wet,71.65,23.273873,77.392445,Rural,50,High
ACC000147,Pune,Pune,2023-04-23,17:27,17,23,4,2023,6,1,1,0,0.0,Clear,0.1,28.1,8.46,Rural,3,Dark - lit,Icy,51.81,18.488238,73.962967,Rural,60,Medium
ACC000148,Chennai,Chennai,2022-11-18,14:19,14,18,11,2022,4,0,0,0,0.0,Fog,0.6,32.4,5.56,Urban,2,Daylight,Wet,96.62,12.999323,80.217201,Urban,60,Medium
ACC000149,Lucknow,Lucknow,2022-04-26,11:10,11,26,4,2022,1,0,0,0,0.0,Cloudy,0.3,24.6,8.97,Urban,4,Dusk/Dawn,Icy,81.11,26.803836,81.032465,Urban,100,Medium
ACC000150,Bangalore,Bangalore,2025-02-06,10:38,10,6,2,2025,3,0,1,0,0.0,Storm,0.9,27.1,3.76,Suburban,4,Dark - lit,Muddy,41.43,12.919502,77.696498,Urban,40,Medium
ACC000151,Bangalore,Bangalore,2025-07-27,19:30,19,27,7,2025,6,1,1,0,0.0,Clear,0.1,23.3,10.0,Rural,4,Dark - lit,Dry,86.41,12.973676,77.567424,Rural,40,High
ACC000152,Jaipur,Jaipur,2025-09-11,04:49,4,11,9,2025,3,0,0,0,0.0,Haze,0.4,22.9,6.5,Highway,2,Dark - lit,Wet,56.06,26.939529,75.655699,Rural,100,Medium
ACC000153,Bhopal,Bhopal,2024-12-06,19:08,19,6,12,2024,4,0,1,0,0.0,Haze,0.4,30.9,10.0,Expressway,2,Daylight,Icy,69.07,23.147507,77.363689,Rural,50,High
ACC000154,Kolkata,Kolkata,2023-03-12,16:38,16,12,3,2023,6,1,0,0,0.0,Clear,0.1,23.8,9.08,Urban,4,Dark - unlit,Wet,40.93,22.502198,88.394366,Urban,40,Low
ACC000155,Delhi,Delhi,2025-03-10,08:03,8,10,3,2025,0,0,1,0,0.0,Rain,0.7,27.7,6.17,Highway,2,Dark - lit,Dry,94.25,28.706021,77.117572,Rural,60,High
ACC000156,Chandigarh,Chandigarh,2024-04-05,16:39,16,5,4,2024,4,0,0,0,0.0,Storm,0.9,29.4,4.42,Highway,3,Daylight,Muddy,2.5,30.834999,76.632825,Rural,60,Low
ACC000157,Nagpur,Nagpur,2025-10-31,19:04,19,31,10,2025,4,0,1,0,0.0,Cloudy,0.3,29.1,8.05,Highway,2,Dark - unlit,Muddy,82.64,21.088736,79.025214,Rural,40,High
ACC000158,Kolkata,Kolkata,2024-04-25,16:22,16,25,4,2024,3,0,0,0,0.0,Clear,0.1,34.2,5.68,Urban,1,Dark - lit,Icy,53.91,22.522815,88.43371,Urban,60,Medium
ACC000159,Hyderabad,Hyderabad,2023-12-15,21:48,21,15,12,2023,4,0,0,0,0.0,Clear,0.1,34.7,8.23,Urban,6,Dark - unlit,Dry,60.77,17.318356,78.419596,Urban,80,Low
ACC000160,Pune,Pune,2025-09-30,18:52,18,30,9,2025,1,0,1,0,0.0,Rain,0.7,24.4,3.35,Urban,3,Dark - lit,Wet,100.0,18.449683,73.7683,Urban,60,High
ACC000161,Jaipur,Jaipur,2024-01-15,14:00,14,15,1,2024,0,0,0,0,0.0,Clear,0.1,18.0,7.73,Highway,2,Daylight,Dry,62.17,26.974389,75.820302,Rural,80,Medium
ACC000162,Pune,Pune,2025-01-01,19:08,19,1,1,2025,2,0,1,0,0.0,Clear,0.1,23.7,7.72,Rural,6,Dark - unlit,Wet,75.99,18.44633,73.841776,Rural,60,Medium
ACC000163,Jaipur,Jaipur,2022-02-08,08:10,8,8,2,2022,1,0,1,0,0.0,Storm,0.9,26.9,3.62,Rural,1,Dusk/Dawn,Wet,64.03,26.963603,75.84756,Rural,50,High
ACC000164,Delhi,Delhi,2022-11-15,14:24,14,15,11,2022,1,0,0,0,0.0,Clear,0.1,28.8,10.0,Rural,3,Dark - unlit,Dry,59.29,28.705427,77.305895,Rural,80,Low
ACC000165,Jaipur,Jaipur,2024-02-09,16:03,16,9,2,2024,4,0,0,0,0.0,Clear,0.1,26.7,10.0,Rural,3,Dark - lit,Muddy,43.4,26.772902,75.873512,Rural,100,Low
ACC000166,Chandigarh,Chandigarh,2025-05-15,09:00,9,15,5,2025,3,0,1,0,0.0,Rain,0.7,30.4,3.34,Highway,3,Dusk/Dawn,Muddy,79.52,30.730629,76.907533,Rural,80,High
ACC000167,Jaipur,Jaipur,2022-02-21,20:44,20,21,2,2022,0,0,1,0,0.0,Fog,0.6,18.1,6.02,Highway,4,Dark - unlit,Icy,97.76,26.869466,75.743437,Rural,40,High
ACC000168,Kolkata,Kolkata,2022-03-17,19:01,19,17,3,2022,3,0,1,0,0.0,Rain,0.7,25.4,3.61,Urban,3,Daylight,Wet,33.86,22.660946,88.479213,Urban,80,High
ACC000169,Mumbai,Mumbai,2023-02-20,20:07,20,20,2,2023,0,0,1,0,0.0,Clear,0.1,28.3,8.21,Urban,2,Dark - unlit,Dry,79.57,19.029569,72.85196,Urban,40,High
ACC000170,Nagpur,Nagpur,2022-07-14,17:23,17,14,7,2022,3,0,1,0,0.0,Rain,0.7,28.1,3.62,Highway,3,Dark - lit,Dry,49.11,21.22196,79.199641,Rural,100,High
ACC000171,Pune,Pune,2022-07-12,00:15,0,12,7,2022,1,0,0,0,0.0,Fog,0.6,26.8,5.93,Highway,3,Daylight,Icy,45.7,18.602296,73.992133,Rural,80,Low
ACC000172,Bangalore,Bangalore,2022-12-05,19:48,19,5,12,2022,0,0,1,0,0.0,Cloudy,0.3,36.8,5.85,Urban,1,Daylight,Wet,49.0,12.907253,77.604073,Urban,50,High
ACC000173,Hyderabad,Hyderabad,2022-11-19,08:48,8,19,11,2022,5,1,1,0,0.0,Cloudy,0.3,28.0,6.79,Urban,1,Daylight,Muddy,22.61,17.534155,78.504418,Urban,80,High
ACC000174,Delhi,Delhi,2025-03-05,12:05,12,5,3,2025,2,0,0,0,0.0,Cloudy,0.3,33.6,9.55,Urban,2,Daylight,Wet,15.7,28.695743,77.223526,Urban,40,Medium
ACC000175,Chennai,Chennai,2024-07-26,09:49,9,26,7,2024,4,0,1,0,0.0,Cloudy,0.3,20.7,5.49,Rural,2,Dusk/Dawn,Icy,67.02,13.12894,80.387438,Rural,50,High
ACC000176,Pune,Pune,2023-01-19,14:06,14,19,1,2023,3,0,0,0,0.0,Cloudy,0.3,28.8,4.94,Rural,3,Dark - lit,Wet,27.33,18.568253,73.945572,Rural,100,Low
ACC000177,Pune,Pune,2022-12-06,11:58,11,6,12,2022,1,0,0,0,0.0,Cloudy,0.3,31.1,8.7,Highway,2,Dusk/Dawn,Muddy,40.12,18.665392,73.942713,Rural,100,Medium
ACC000178,Pune,Pune,2025-07-05,18:29,18,5,7,2025,5,1,1,0,0.0,Fog,0.6,40.2,2.74,Rural,6,Dark - unlit,Muddy,77.7,18.669247,73.954325,Rural,100,High
ACC000179,Hyderabad,Hyderabad,2025-06-12,00:24,0,12,6,2025,3,0,0,0,0.0,Haze,0.4,34.6,6.67,Urban,3,Dusk/Dawn,Muddy,32.06,17.246681,78.587836,Urban,60,Medium
ACC000180,Pune,Pune,2023-11-26,16:26,16,26,11,2023,6,1,0,0,0.0,Rain,0.7,28.7,4.58,Urban,3,Dark - unlit,Wet,37.67,18.648855,73.985442,Urban,50,Medium
ACC000181,Chandigarh,Chandigarh,2023-04-03,15:19,15,3,4,2023,0,0,0,0,0.0,Rain,0.7,23.8,0.51,Expressway,3,Dark - lit,Wet,81.9,30.792441,76.823992,Rural,60,Medium
ACC000182,Kochi,Kochi,2024-08-30,15:19,15,30,8,2024,4,0,0,0,0.0,Storm,0.9,17.9,4.72,Rural,1,Dusk/Dawn,Icy,39.07,9.927749,76.237866,Rural,60,Medium
ACC000183,Nagpur,Nagpur,2025-05-23,09:41,9,23,5,2025,4,0,1,0,0.0,Fog,0.6,26.3,3.59,Suburban,1,Dark - lit,Dry,100.0,21.200836,79.050832,Urban,60,High
ACC000184,Bhopal,Bhopal,2022-12-30,07:22,7,30,12,2022,4,0,1,0,0.0,Cloudy,0.3,27.4,6.46,Highway,4,Dusk/Dawn,Icy,70.95,23.225579,77.28391,Rural,100,Medium
ACC000185,Pune,Pune,2024-11-02,04:27,4,2,11,2024,5,1,0,0,0.0,Clear,0.1,26.2,9.76,Expressway,2,Dark - lit,Muddy,42.91,18.480079,73.812809,Rural,100,Low
ACC000186,Kolkata,Kolkata,2025-10-10,00:24,0,10,10,2025,4,0,0,0,0.0,Clear,0.1,27.8,8.38,Expressway,3,Dusk/Dawn,Wet,17.21,22.656767,88.304987,Rural,60,Low
ACC000187,Jaipur,Jaipur,2024-09-07,13:39,13,7,9,2024,5,1,0,0,0.0,Rain,0.7,17.8,2.57,Urban,3,Daylight,Dry,75.93,27.044526,75.642047,Urban,40,Medium
ACC000188,Mumbai,Mumbai,2024-10-13,14:15,14,13,10,2024,6,1,0,0,0.0,Storm,0.9,20.5,5.5,Urban,6,Dark - lit,Muddy,58.67,18.978647,72.898018,Urban,100,Medium
ACC000189,Bhopal,Bhopal,2024-06-24,11:38,11,24,6,2024,0,0,0,0,0.0,Clear,0.1,38.2,6.94,Urban,4,Dark - unlit,Wet,71.8,23.1528,77.374964,Urban,80,Low
ACC000190,Indore,Indore,2022-10-03,11:12,11,3,10,2022,0,0,0,0,0.0,Clear,0.1,24.8,6.14,Urban,3,Dark - unlit,Dry,42.39,22.756643,75.887784,Urban,40,Low
ACC000191,Pune,Pune,2024-07-01,17:51,17,1,7,2024,0,0,1,0,0.0,Haze,0.4,33.0,10.0,Urban,3,Dark - lit,Muddy,70.3,18.51658,73.835696,Urban,100,High
ACC000192,Pune,Pune,2022-11-04,21:26,21,4,11,2022,4,0,0,0,0.0,Haze,0.4,24.8,5.75,Expressway,4,Dark - lit,Muddy,76.0,18.558297,73.790241,Rural,40,Low
ACC000193,Bangalore,Bangalore,2022-09-30,08:50,8,30,9,2022,4,0,1,0,0.0,Cloudy,0.3,30.3,7.6,Expressway,4,Dark - unlit,Muddy,89.85,13.046831,77.482246,Rural,40,High
ACC000194,Chennai,Chennai,2024-05-20,09:39,9,20,5,2024,0,0,1,0,0.0,Rain,0.7,24.7,6.23,Rural,2,Dusk/Dawn,Icy,63.02,13.221148,80.32106,Rural,80,High
ACC000195,Ahmedabad,Ahmedabad,2023-04-17,11:57,11,17,4,2023,0,0,0,0,0.0,Haze,0.4,21.7,8.65,Highway,1,Dusk/Dawn,Wet,26.67,23.034801,72.716854,Rural,50,Low
ACC000196,Jaipur,Jaipur,2024-10-30,07:11,7,30,10,2024,2,0,1,0,0.0,Clear,0.1,27.0,10.0,Highway,4,Dark - unlit,Muddy,54.48,26.987753,75.86346,Rural,40,Medium
ACC000197,Bangalore,Bangalore,2023-09-20,06:46,6,20,9,2023,2,0,0,0,0.0,Rain,0.7,20.8,0.5,Urban,2,Dark - unlit,Muddy,33.46,12.924232,77.573587,Urban,60,Medium
ACC000198,Delhi,Delhi,2024-05-21,16:08,16,21,5,2024,1,0,0,0,0.0,Storm,0.9,19.4,4.46,Urban,2,Dark - unlit,Muddy,29.96,28.495656,77.320906,Urban,50,Medium
ACC000199,Kochi,Kochi,2024-08-17,21:39,21,17,8,2024,5,1,0,0,0.0,Fog,0.6,38.4,4.83,Suburban,2,Daylight,Icy,55.76,10.043133,76.354148,Urban,40,Medium
ACC000200,Mumbai,Mumbai,2023-02-09,18:07,18,9,2,2023,3,0,1,0,0.0,Clear,0.1,22.1,8.39,Expressway,4,Daylight,Icy,44.08,18.967366,72.934329,Rural,100,Medium
ACC000201,Chennai,Chennai,2024-09-08,05:13,5,8,9,2024,6,1,0,0,0.0,Cloudy,0.3,16.8,5.81,Rural,4,Daylight,Icy,68.98,12.993974,80.125727,Rural,80,Medium
ACC000202,Pune,Pune,2024-01-21,17:31,17,21,1,2024,6,1,1,0,0.0,Clear,0.1,33.8,7.33,Urban,3,Dusk/Dawn,Dry,54.98,18.52409,73.938772,Urban,50,Medium
ACC000203,Nagpur,Nagpur,2022-07-06,02:06,2,6,7,2022,2,0,0,0,0.0,Haze,0.4,29.5,10.0,Highway,2,Dusk/Dawn,Muddy,70.94,21.114378,78.992734,Rural,60,Medium
ACC000204,Pune,Pune,2024-03-08,18:22,18,8,3,2024,4,0,1,1,0.8,Cloudy,0.3,31.9,9.11,Rural,3,Dark - lit,Muddy,98.58,18.561024,73.895646,Rural,50,High
ACC000205,Jaipur,Jaipur,2023-09-16,20:00,20,16,9,2023,5,1,1,0,0.0,Cloudy,0.3,34.1,5.87,Expressway,3,Dusk/Dawn,Wet,85.46,26.85494,75.809213,Rural,60,High
ACC000206,Indore,Indore,2025-09-01,08:46,8,1,9,2025,0,0,1,0,0.0,Cloudy,0.3,27.0,9.9,Urban,2,Daylight,Wet,90.91,22.8667,75.715431,Urban,50,High
ACC000207,Pune,Pune,2025-10-10,16:10,16,10,10,2025,4,0,0,0,0.0,Clear,0.1,24.2,7.25,Highway,1,Dusk/Dawn,Dry,42.28,18.611889,73.722417,Rural,60,Low
ACC000208,Delhi,Delhi,2023-10-18,00:06,0,18,10,2023,2,0,0,0,0.0,Fog,0.6,19.3,5.08,Urban,1,Dark - unlit,Icy,11.57,28.721287,77.278347,Urban,80,Medium
ACC000209,Mumbai,Mumbai,2024-09-07,05:36,5,7,9,2024,5,1,0,0,0.0,Clear,0.1,26.7,5.12,Highway,1,Daylight,Icy,44.58,18.992535,72.822966,Rural,80,Low
ACC000210,Nagpur,Nagpur,2023-09-10,08:18,8,10,9,2023,6,1,1,0,0.0,Clear,0.1,23.8,10.0,Suburban,3,Dark - unlit,Wet,60.1,21.154782,78.98661,Urban,100,Medium
ACC000211,Nagpur,Nagpur,2023-08-05,20:30,20,5,8,2023,5,1,1,0,0.0,Fog,0.6,21.8,6.69,Highway,3,Dusk/Dawn,Icy,93.51,21.084986,79.007198,Rural,40,High
ACC000212,Chennai,Chennai,2025-04-19,18:20,18,19,4,2025,5,1,1,0,0.0,Cloudy,0.3,28.0,10.0,Urban,3,Dusk/Dawn,Icy,64.5,13.19253,80.207532,Urban,50,High
ACC000213,Mumbai,Mumbai,2022-11-17,16:09,16,17,11,2022,3,0,0,0,0.0,Fog,0.6,28.8,3.7,Expressway,3,Dusk/Dawn,Wet,71.45,19.192974,73.025289,Rural,40,Low
ACC000214,Indore,Indore,2022-10-30,04:31,4,30,10,2022,6,1,0,0,0.0,Clear,0.1,26.6,3.77,Rural,4,Daylight,Wet,36.5,22.767942,75.903371,Rural,80,Low
ACC000215,Bangalore,Bangalore,2024-07-11,16:33,16,11,7,2024,3,0,0,0,0.0,Fog,0.6,27.5,3.59,Urban,4,Dusk/Dawn,Wet,35.89,12.986044,77.496994,Urban,80,Medium
ACC000216,Kolkata,Kolkata,2024-11-11,14:13,14,11,11,2024,0,0,0,0,0.0,Rain,0.7,28.9,5.16,Suburban,4,Dark - unlit,Icy,45.89,22.465584,88.428316,Urban,80,Low
ACC000217,Bhopal,Bhopal,2023-11-12,13:31,13,12,11,2023,6,1,0,1,0.8,Cloudy,0.3,21.8,5.3,Urban,4,Dusk/Dawn,Dry,66.85,23.148111,77.300481,Urban,60,Medium
ACC000218,Hyderabad,Hyderabad,2022-11-22,19:10,19,22,11,2022,1,0,1,0,0.0,Cloudy,0.3,25.3,5.31,Rural,6,Daylight,Wet,61.65,17.404723,78.491038,Rural,50,Medium
ACC000219,Chennai,Chennai,2024-05-01,17:37,17,1,5,2024,2,0,1,0,0.0,Clear,0.1,26.0,8.43,Highway,3,Dark - unlit,Dry,41.33,13.024423,80.241511,Rural,60,Medium
ACC000220,Indore,Indore,2022-02-21,13:47,13,21,2,2022,0,0,0,0,0.0,Fog,0.6,34.2,7.15,Highway,2,Dark - unlit,Icy,47.48,22.771711,75.93795,Rural,80,Medium
ACC000221,Chandigarh,Chandigarh,2024-03-16,14:06,14,16,3,2024,5,1,0,0,0.0,Clear,0.1,27.8,6.07,Urban,3,Dark - unlit,Icy,78.92,30.774632,76.87542,Urban,100,Medium
ACC000222,Hyderabad,Hyderabad,2023-10-14,10:53,10,14,10,2023,5,1,1,0,0.0,Haze,0.4,22.9,10.0,Highway,2,Daylight,Icy,36.12,17.291981,78.547221,Rural,100,High
ACC000223,Nagpur,Nagpur,2024-05-14,14:53,14,14,5,2024,1,0,0,0,0.0,Clear,0.1,23.1,3.87,Rural,6,Dusk/Dawn,Wet,78.27,21.099487,79.182931,Rural,40,Low
ACC000224,Lucknow,Lucknow,2024-10-05,07:25,7,5,10,2024,5,1,1,0,0.0,Cloudy,0.3,19.6,5.95,Rural,3,Dusk/Dawn,Dry,84.52,26.915848,80.836807,Rural,50,High
ACC000225,Indore,Indore,2024-01-26,05:25,5,26,1,2024,4,0,0,1,0.8,Cloudy,0.3,33.1,6.46,Suburban,2,Dusk/Dawn,Icy,40.93,22.645878,75.79634,Urban,40,Low
ACC000226,Hyderabad,Hyderabad,2024-12-25,16:26,16,25,12,2024,2,0,0,1,0.8,Fog,0.6,30.8,4.25,Expressway,2,Dark - unlit,Dry,86.44,17.295231,78.431203,Rural,100,High
ACC000227,Kochi,Kochi,2025-02-14,12:03,12,14,2,2025,4,0,0,0,0.0,Rain,0.7,27.2,5.27,Urban,1,Dark - unlit,Wet,76.31,10.025516,76.2014,Urban,80,Medium
ACC000228,Kolkata,Kolkata,2024-11-14,12:04,12,14,11,2024,3,0,0,0,0.0,Clear,0.1,25.2,7.4,Highway,4,Dark - unlit,Dry,32.05,22.488052,88.494513,Rural,50,Low
ACC000229,Chennai,Chennai,2024-06-08,05:07,5,8,6,2024,5,1,0,0,0.0,Cloudy,0.3,25.6,5.49,Highway,2,Dusk/Dawn,Icy,59.11,13.08972,80.188732,Rural,50,Medium
ACC000230,Chennai,Chennai,2024-11-05,15:11,15,5,11,2024,1,0,0,0,0.0,Storm,0.9,14.1,7.86,Urban,6,Daylight,Dry,69.71,12.940443,80.286687,Urban,80,Medium
ACC000231,Lucknow,Lucknow,2023-02-24,10:26,10,24,2,2023,4,0,1,0,0.0,Haze,0.4,26.3,5.98,Rural,4,Dusk/Dawn,Icy,59.66,26.923727,81.000367,Rural,40,Medium
ACC000232,Mumbai,Mumbai,2022-11-19,22:44,22,19,11,2022,5,1,0,0,0.0,Cloudy,0.3,27.7,5.43,Suburban,2,Dark - lit,Icy,76.01,18.932666,73.024262,Urban,80,Medium
ACC000233,Nagpur,Nagpur,2025-03-16,23:17,23,16,3,2025,6,1,0,0,0.0,Clear,0.1,25.5,5.26,Expressway,4,Dusk/Dawn,Icy,57.15,21.126915,79.126524,Rural,80,Low
ACC000234,Bangalore,Bangalore,2025-02-23,04:43,4,23,2,2025,6,1,0,0,0.0,Rain,0.7,14.3,0.5,Highway,3,Dark - unlit,Icy,73.41,12.978165,77.464992,Rural,100,Medium
ACC000235,Jaipur,Jaipur,2022-03-05,18:50,18,5,3,2022,5,1,1,0,0.0,Rain,0.7,22.1,1.54,Urban,4,Dark - lit,Icy,89.88,26.824895,75.743932,Urban,50,High
ACC000236,Hyderabad,Hyderabad,2022-09-02,15:49,15,2,9,2022,4,0,0,0,0.0,Fog,0.6,22.4,5.14,Rural,3,Daylight,Wet,93.0,17.444802,78.435868,Rural,60,Medium
ACC000237,Indore,Indore,2024-02-10,07:42,7,10,2,2024,5,1,1,0,0.0,Cloudy,0.3,23.5,3.62,Highway,3,Dark - lit,Dry,100.0,22.665207,75.739103,Rural,50,High
ACC000238,Indore,Indore,2023-06-12,09:40,9,12,6,2023,0,0,1,0,0.0,Clear,0.1,30.6,6.86,Urban,2,Dusk/Dawn,Icy,92.92,22.812648,75.836602,Urban,50,High
ACC000239,Delhi,Delhi,2025-09-14,16:14,16,14,9,2025,6,1,0,0,0.0,Cloudy,0.3,32.7,5.94,Expressway,2,Dark - lit,Icy,12.65,28.548885,77.179094,Rural,50,Low
ACC000240,Indore,Indore,2025-09-15,08:20,8,15,9,2025,0,0,1,0,0.0,Clear,0.1,18.9,5.88,Rural,2,Dark - unlit,Dry,100.0,22.849122,76.006785,Rural,50,High
ACC000241,Jaipur,Jaipur,2025-04-21,06:58,6,21,4,2025,0,0,0,0,0.0,Rain,0.7,26.7,5.11,Rural,3,Dusk/Dawn,Icy,9.25,26.807966,75.735867,Rural,40,Low
ACC000242,Hyderabad,Hyderabad,2022-07-02,07:17,7,2,7,2022,5,1,1,0,0.0,Rain,0.7,23.8,5.42,Rural,1,Dark - unlit,Wet,70.4,17.473517,78.433819,Rural,100,High
ACC000243,Bhopal,Bhopal,2025-03-21,08:21,8,21,3,2025,4,0,1,0,0.0,Clear,0.1,23.8,7.78,Urban,1,Dark - unlit,Icy,38.58,23.209385,77.412774,Urban,40,High
ACC000244,Ahmedabad,Ahmedabad,2023-01-14,16:35,16,14,1,2023,5,1,0,0,0.0,Clear,0.1,28.8,7.88,Expressway,6,Daylight,Dry,39.56,23.075817,72.497094,Rural,60,Low
ACC000245,Nagpur,Nagpur,2022-08-12,21:53,21,12,8,2022,4,0,0,0,0.0,Haze,0.4,30.3,8.44,Urban,3,Dark - lit,Wet,58.18,21.13896,79.176119,Urban,60,Medium
ACC000246,Ahmedabad,Ahmedabad,2024-08-30,09:28,9,30,8,2024,4,0,1,0,0.0,Fog,0.6,35.3,3.12,Urban,2,Dark - unlit,Icy,98.76,23.081056,72.610289,Urban,100,High
ACC000247,Jaipur,Jaipur,2022-11-06,13:54,13,6,11,2022,6,1,0,0,0.0,Cloudy,0.3,15.9,6.26,Expressway,3,Dark - lit,Muddy,42.65,26.803911,75.932122,Rural,100,Low
ACC000248,Mumbai,Mumbai,2023-03-24,10:23,10,24,3,2023,4,0,1,0,0.0,Clear,0.1,32.0,6.57,Highway,3,Dusk/Dawn,Muddy,80.2,19.22472,72.858279,Rural,100,Medium
ACC000249,Delhi,Delhi,2022-06-10,17:22,17,10,6,2022,4,0,1,0,0.0,Clear,0.1,34.3,7.1,Highway,6,Dark - lit,Icy,100.0,28.485801,77.282209,Rural,50,Medium
ACC000250,Pune,Pune,2025-08-12,09:19,9,12,8,2025,1,0,1,0,0.0,Fog,0.6,28.2,3.56,Expressway,2,Dusk/Dawn,Icy,71.13,18.51537,74.002769,Rural,40,High
ACC000251,Kolkata,Kolkata,2022-03-24,12:29,12,24,3,2022,3,0,0,0,0.0,Clear,0.1,29.9,7.9,Highway,2,Dusk/Dawn,Wet,47.02,22.49495,88.28397,Rural,50,Low
ACC000252,Jaipur,Jaipur,2023-07-23,05:53,5,23,7,2023,6,1,0,0,0.0,Haze,0.4,22.1,6.39,Highway,4,Dusk/Dawn,Wet,41.15,27.015694,75.912042,Rural,80,Low
ACC000253,Mumbai,Mumbai,2025-07-20,19:36,19,20,7,2025,6,1,1,0,0.0,Storm,0.9,15.7,1.89,Highway,2,Dusk/Dawn,Wet,43.42,19.176926,72.87844,Rural,40,High
ACC000254,Chennai,Chennai,2024-06-20,12:01,12,20,6,2024,3,0,0,0,0.0,Clear,0.1,30.1,7.73,Urban,6,Dark - unlit,Wet,65.21,13.053149,80.358639,Urban,40,Low
ACC000255,Pune,Pune,2025-03-23,18:05,18,23,3,2025,6,1,1,0,0.0,Rain,0.7,31.3,3.94,Rural,3,Dark - unlit,Wet,82.91,18.556472,73.850023,Rural,50,High
ACC000256,Bhopal,Bhopal,2025-04-29,17:49,17,29,4,2025,1,0,1,0,0.0,Cloudy,0.3,29.9,10.0,Suburban,3,Dark - unlit,Dry,78.16,23.182451,77.390399,Urban,40,Medium
ACC000257,Pune,Pune,2024-09-12,10:56,10,12,9,2024,3,0,1,0,0.0,Clear,0.1,24.4,7.61,Rural,2,Dusk/Dawn,Wet,72.85,18.49411,73.728383,Rural,40,Medium
